PTR,abundance,Abundance Level,Cohort,Treatment,TreatmentType,species,Antibiotics_group,Gentamicin,Ampicillin,Meropenem,Vancomycin,Ticarcillin-Clavulanate,r_Gentamicin,r_Ampicillin,r_Meropenem,r_Vancomycin,r_Ticarcillin-Clavulanate
1.798615946,0.00221077,medium,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.570899394,0.001998326,medium,Antibiotic,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,7.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0
1.394110199,0.000641536,low,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.627851254,0.000199813,low,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9691483509999999,0.00152992,medium,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.472112446,0.001205553,medium,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7395839919999998,0.0012731860000000002,medium,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.35226757,0.000403119,low,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8157693330000002,0.001705017,medium,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.387727163,0.000424159,low,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7949013169999999,0.001756075,medium,Control,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.288681982,0.002690272,medium,Antibiotic,Before,,Enterobacter cloacae complex sp. ECNIH7,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5955916940000001,0.000675644,low,Control,Before,,Serratia sp. FDAARGOS_506,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.748075089,0.003944541,medium,Antibiotic,After,Mero-After,Serratia sp. FDAARGOS_506,Ampicillin/Meropenem,0.0,2.0,9.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0
1.4835101019999999,0.001476695,medium,Antibiotic,Before,Mero-Before,Serratia sp. FDAARGOS_506,Ampicillin/Meropenem,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
1.672862012,0.001363186,medium,Antibiotic,Before,Amp-Before,Serratia sp. FDAARGOS_506,Ampicillin/Meropenem,1.0,14.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
1.3959293819999998,0.00561544,medium,Control,Before,,Serratia sp. FDAARGOS_506,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.403799908,0.000460499,low,Antibiotic,After,Amp-After,Serratia sp. FDAARGOS_506,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.533552215,0.000263022,low,Antibiotic,After,Amp-After,Serratia sp. FDAARGOS_506,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.816601608,0.0018736760000000001,medium,Antibiotic,After,TC+Gent-After,Serratia sp. FDAARGOS_506,Ticarcillin-Clavulanate,21.83,1.0,0.0,23.83,13.83,9.83,0.0,0.0,9.83,9.83
1.361404148,0.005073925,medium,Antibiotic,Before,TC+Gent-Before,Serratia sp. FDAARGOS_506,Ticarcillin-Clavulanate,12.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0
1.369951081,0.000802914,low,Antibiotic,After,TC+Vanc+Gent-After,Bifidobacterium dentium,Ticarcillin-Clavulanate,20.0,7.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
2.615800406,0.00239223,medium,Antibiotic,After,Mero-After,Serratia sp. SCBI,Ampicillin/Meropenem,0.0,2.0,9.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0
2.29403104,0.0008944560000000001,low,Antibiotic,Before,Mero-Before,Serratia sp. SCBI,Ampicillin/Meropenem,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
1.4334515890000001,0.000881488,low,Antibiotic,After,Amp-After,Serratia sp. SCBI,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.737522187,0.000505616,low,Antibiotic,After,Amp-After,Serratia sp. SCBI,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.75191502,0.001159936,low,Antibiotic,After,TC+Gent-After,Serratia sp. SCBI,Ticarcillin-Clavulanate,21.83,1.0,0.0,23.83,13.83,9.83,0.0,0.0,9.83,9.83
1.624181466,0.003391617,medium,Control,Before,,Enterobacter cloacae complex sp. FDA-CDC-AR_0132,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.375807209,0.000772855,low,Control,Before,,Cutibacterium granulosum,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1.246596379,0.0026188970000000002,medium,Control,Before,,Cutibacterium granulosum,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.176144508,0.000308588,low,Antibiotic,Before,,Cutibacterium granulosum,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.422222665,0.00244259,medium,Control,Before,,Cutibacterium granulosum,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1.551481469,0.00246356,medium,Control,Before,,Streptococcus oralis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4790251330000002,0.000650857,low,Antibiotic,Before,Vanc+TC-Before,Streptococcus oralis,Ticarcillin-Clavulanate,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
1.363138959,0.002927115,medium,Control,Before,,Streptococcus oralis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6386791109999999,0.001098875,low,Control,Before,,Parabacteroides distasonis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.486832605,0.00037793699999999996,low,Control,Before,,Parabacteroides distasonis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.290435668,0.00040453099999999997,low,Antibiotic,Before,,Parabacteroides distasonis,Other,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.510423769,0.00436966,medium,Control,Before,,Parabacteroides distasonis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7487989430000002,0.0017383079999999998,medium,Control,Before,,Parabacteroides distasonis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.271344105,0.004153156,medium,Control,Before,,Parabacteroides distasonis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3606699830000002,0.00122612,medium,Control,Before,,Parabacteroides distasonis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.55318635,0.000604106,low,Control,Before,,Parabacteroides distasonis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.542928936,0.002298838,medium,Control,Before,,Streptococcus sp. FDAARGOS_192,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.896846214,0.00041924,low,Control,Before,,Streptococcus sp. FDAARGOS_192,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6964862669999998,0.013221421,medium,Antibiotic,After,Vanc+Gent-After,Streptococcus sp. FDAARGOS_192,,7.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
1.265980298,0.01198099,medium,Control,Before,,Streptococcus sp. FDAARGOS_521,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.595873488,0.000131921,low,Antibiotic,Before,,Streptococcus sp. FDAARGOS_521,Other,10.0,12.0,10.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0
1.201936233,0.00041564699999999995,low,Control,Before,,Streptococcus sp. FDAARGOS_521,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.440459862,0.000677493,low,Control,Before,,Streptococcus sp. FDAARGOS_521,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.311656735,0.000778046,low,Control,Before,,Streptococcus sp. FDAARGOS_521,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.469638997,0.001667484,medium,Antibiotic,Before,Amp-Before,Streptococcus sp. FDAARGOS_521,Ampicillin/Meropenem,1.0,14.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
1.99528944,0.004336591,medium,Control,Before,,Streptococcus sp. FDAARGOS_521,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1455388659999999,0.006801284,medium,Antibiotic,Before,,Bifidobacterium bifidum,Other,9.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0
1.299152,0.0014445729999999998,medium,Antibiotic,After,TC+Vanc+Gent-After,Klebsiella sp. P1CD1,Ticarcillin-Clavulanate,20.0,7.0,0.0,16.0,2.0,9.0,0.0,0.0,12.0,0.0
1.641597722,0.000373932,low,Antibiotic,Before,,Klebsiella sp. P1CD1,Other,9.0,8.0,0.0,11.0,8.0,1.0,0.0,0.0,2.0,0.0
1.3973349819999998,0.0022535520000000002,medium,Antibiotic,Before,Vanc+Gent-Before,Klebsiella sp. P1CD1,,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.945914039,0.00033391,low,Antibiotic,After,TC+Vanc+Gent-After,Klebsiella sp. P1CD1,Ticarcillin-Clavulanate,20.0,7.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
1.65148519,0.0040601,medium,Control,Before,,Klebsiella sp. P1CD1,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5717561569999998,0.003556899,medium,Control,Before,,Klebsiella sp. P1CD1,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.111195159,0.001169044,medium,Control,Before,,Klebsiella sp. P1CD1,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2.047239803,0.002069696,medium,Antibiotic,Before,,Enterobacter asburiae,Other,7.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0
2.501983314,0.002862475,medium,Control,Before,,Enterobacter asburiae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1514695169999998,0.0035078970000000003,medium,Antibiotic,Before,,Enterobacter asburiae,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3043076080000002,0.00650857,medium,Control,Before,,Enterobacter asburiae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.43616799,0.0010614939999999998,low,Control,Before,,Enterobacter asburiae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.61951347,0.0007107789999999999,low,Control,Before,,Enterobacter asburiae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0794729690000002,0.006006453,medium,Antibiotic,Before,,Enterobacter asburiae,Other,7.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0
2.842477078,0.0002924,low,Antibiotic,Before,,Enterobacter asburiae,Other,9.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
1.4504583580000001,0.010676941,medium,Control,Before,,Enterobacter asburiae,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.530967658,0.002316234,medium,Control,Before,,Enterobacter asburiae,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2.489965317,0.00053132,low,Control,Before,,Enterobacter asburiae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.241090682,0.002237054,medium,Control,Before,,Enterobacter asburiae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.115689002,0.001561874,medium,Control,Before,,Enterobacter asburiae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2607651019999997,0.0043311370000000005,medium,Control,Before,,Enterobacter asburiae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.311934177,0.00296254,medium,Control,Before,,Enterobacter asburiae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.24056553,0.001127005,low,Control,Before,,Enterobacter asburiae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.414031893,0.004615129,medium,Control,Before,,Enterobacter asburiae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6467594759999997,0.0009078710000000001,low,Control,Before,,Enterobacter asburiae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.928056116,0.009295938,medium,Antibiotic,Before,,Enterobacter asburiae,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0
2.139371738,0.0025095210000000002,medium,Antibiotic,Before,,Enterobacter asburiae,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.56282376,0.001529349,medium,Control,Before,,Enterobacter asburiae,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.916351005,0.005115993,medium,Control,Before,,Enterobacter asburiae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.989294869,0.006844499999999999,medium,Antibiotic,Before,,Enterobacter asburiae,Other,7.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0
1.853776555,0.0014296729999999998,medium,Antibiotic,Before,,Enterobacter asburiae,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.935121935,0.0017374220000000002,medium,Antibiotic,Before,,Enterobacter asburiae,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2.132853798,0.001385109,medium,Antibiotic,Before,,Staphylococcus sp. M0911,Other,12.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0
1.8064144930000001,0.0035499620000000003,medium,Antibiotic,Before,Vanc+Gent-Before,Staphylococcus sp. M0911,,27.0,2.0,0.0,25.0,0.0,6.0,0.0,0.0,6.0,0.0
1.7390274380000001,0.000523987,low,Control,Before,,Staphylococcus sp. M0911,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.359072992,0.000606998,low,Control,Before,,Streptococcus sp. oral taxon 064,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.447965283,0.001236828,medium,Control,Before,,Bifidobacterium scardovii,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.511303737,0.0015256620000000001,medium,Control,Before,,Serratia sp. FS14,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4131203880000003,0.000917512,low,Control,Before,,Serratia sp. FS14,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.75171863,0.005395412,medium,Antibiotic,After,Mero-After,Serratia sp. FS14,Ampicillin/Meropenem,0.0,2.0,9.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0
2.357446559,0.002017213,medium,Antibiotic,Before,Mero-Before,Serratia sp. FS14,Ampicillin/Meropenem,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0
1.2668096290000002,0.004162612,medium,Antibiotic,Before,Amp-Before,Serratia sp. FS14,Ampicillin/Meropenem,1.0,14.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
2.220223005,0.007544023,medium,Control,Before,,Serratia sp. FS14,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3707305159999998,0.001402048,medium,Antibiotic,After,Amp-After,Serratia sp. FS14,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.372455516,0.000792611,low,Antibiotic,After,Amp-After,Serratia sp. FS14,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
2.576692155,0.002590005,medium,Antibiotic,After,TC+Gent-After,Serratia sp. FS14,Ticarcillin-Clavulanate,21.83,1.0,0.0,23.83,13.83,9.83,0.0,0.0,9.83,9.83
2.469869891,0.0069757000000000005,medium,Antibiotic,Before,TC+Gent-Before,Serratia sp. FS14,Ticarcillin-Clavulanate,12.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0
1.32827541,0.015157283,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3870849319999998,0.000420956,low,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.096494311,0.000120319,low,Antibiotic,After,Vanc+Gent-After,Klebsiella sp. M5al,,5.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0
1.368302954,0.00084223,low,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.283808343,0.0012925760000000001,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4142011830000003,0.001299106,medium,Control,Before,,Klebsiella sp. M5al,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.604888519,0.0005203730000000001,low,Control,Before,,Klebsiella sp. M5al,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.060144995,0.000813435,low,Control,Before,,Klebsiella sp. M5al,Other,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.625830919,0.00058293,low,Antibiotic,Before,,Klebsiella sp. M5al,Other,9.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5129893009999997,0.00316996,medium,Control,Before,,Klebsiella sp. M5al,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3865842980000003,0.0025124360000000003,medium,Control,Before,,Klebsiella sp. M5al,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3490858919999997,0.003047718,medium,Control,Before,,Klebsiella sp. M5al,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1.544870096,0.002566525,medium,Antibiotic,Before,,Klebsiella sp. M5al,Other,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.186882912,0.001632473,medium,Antibiotic,Before,TC-Before,Klebsiella sp. M5al,Ticarcillin-Clavulanate,13.25,6.0,0.0,6.25,0.0,2.25,0.0,0.0,2.25,0.0
3.16168717,0.0016010310000000002,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella sp. M5al,,9.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
2.394637557,0.002576525,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella sp. M5al,,11.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0
1.452353299,0.004836483,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.490242705,0.0034573459999999996,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4037844330000002,0.005018373,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.674696426,0.002115372,medium,Antibiotic,After,Vanc+Gent-After,Klebsiella sp. M5al,,9.0,4.0,11.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0
1.533652005,0.02213203,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.462291077,0.006251668,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4575634169999998,0.004768378,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.562526644,0.022319812,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1440578919999997,0.0024924360000000002,medium,Antibiotic,After,Amp-After,Klebsiella sp. M5al,Ampicillin/Meropenem,2.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1.508207575,0.020568588,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6151450280000001,0.0012902360000000002,medium,Antibiotic,After,TC-After,Klebsiella sp. M5al,Ticarcillin-Clavulanate,14.0,6.0,0.0,7.0,3.0,3.0,0.0,0.0,3.0,3.0
1.5302148569999998,0.009977948,medium,Control,Before,,Klebsiella sp. M5al,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.502518551,0.007417895,medium,Antibiotic,After,TC-After,Klebsiella sp. M5al,Ticarcillin-Clavulanate,14.0,6.0,0.0,7.0,3.0,3.0,0.0,0.0,3.0,3.0
1.251755837,0.009386631999999999,medium,Antibiotic,Before,,Lactobacillus casei,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3415990070000001,0.008854151,medium,Antibiotic,Before,,Lactobacillus casei,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.446679931,0.0098537,medium,Antibiotic,Before,,Lactobacillus casei,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.276953128,0.000560808,low,Control,Before,,Citrobacter youngae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6890159660000004,0.0013859389999999999,medium,Control,Before,,Citrobacter youngae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.126710068,0.001921335,medium,Control,Before,,Citrobacter youngae,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2122844410000004,0.002046239,medium,Antibiotic,Before,,Citrobacter youngae,Other,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3644427559999999,0.000518411,low,Control,Before,,Citrobacter youngae,Other,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5920337559999997,0.006398936,medium,Antibiotic,After,Cefot-After,Citrobacter youngae,,1.0,4.14,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0
1.334618058,0.00043763900000000003,low,Control,Before,,Citrobacter youngae,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.680146236,0.00157382,medium,Antibiotic,Before,TC-Before,Citrobacter youngae,Ticarcillin-Clavulanate,13.25,6.0,0.0,6.25,0.0,2.25,0.0,0.0,2.25,0.0
1.155091041,0.001308938,medium,Antibiotic,After,TC-After,Citrobacter youngae,Ticarcillin-Clavulanate,14.0,6.0,0.0,7.0,3.0,3.0,0.0,0.0,3.0,3.0
2.398724101,0.012861835,medium,Antibiotic,Before,Mero-Before,Citrobacter youngae,Ampicillin/Meropenem,9.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
1.227937118,0.004001572,medium,Antibiotic,Before,,Veillonella parvula,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.33285565,0.0032863529999999997,medium,Control,Before,,Veillonella parvula,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3807775869999999,0.002117757,medium,Antibiotic,Before,,Veillonella parvula,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.200124626,0.018026953999999998,medium,Antibiotic,Before,,Veillonella parvula,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.267262291,0.002651783,medium,Antibiotic,Before,,Veillonella parvula,Other,10.0,12.0,10.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0
1.140720311,0.003558205,medium,Antibiotic,Before,,Veillonella parvula,Other,7.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0
1.16835768,0.005898822,medium,Control,Before,,Veillonella parvula,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.179269974,0.005679624,medium,Control,Before,,Veillonella parvula,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.29407691,0.009172315,medium,Control,Before,,Veillonella parvula,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.261414759,0.001244595,medium,Antibiotic,Before,,Veillonella parvula,Other,9.0,12.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.178353667,0.006119403000000001,medium,Antibiotic,After,TC+Vanc+Gent-After,Veillonella parvula,Ticarcillin-Clavulanate,20.0,7.0,0.0,16.0,2.0,9.0,0.0,0.0,12.0,0.0
1.207964347,0.003773361,medium,Antibiotic,After,TC+Vanc+Gent-After,Veillonella parvula,Ticarcillin-Clavulanate,20.0,7.0,0.0,16.0,2.0,9.0,0.0,0.0,12.0,0.0
1.282925683,0.00130834,medium,Control,Before,,Veillonella parvula,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.382236181,0.025529457000000002,medium,Antibiotic,After,Vanc+Cefot-After,Veillonella parvula,,6.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
1.251109735,0.00587692,medium,Control,Before,,Veillonella parvula,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.313158717,0.0002496,low,Antibiotic,Before,,Veillonella parvula,Other,9.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0
1.2869381359999998,0.00622263,medium,Control,Before,,Veillonella parvula,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.204993126,0.002131351,medium,Control,Before,,Veillonella parvula,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1042356340000001,0.004646143,medium,Antibiotic,After,Vanc+Gent-After,Veillonella parvula,,14.0,3.0,10.0,15.0,0.0,2.0,0.0,0.0,2.0,0.0
